word,occurences
niagara falls,45
the keystone state,2
magellan,17
an onion,2
the holy grail,15
hounds,4
eighteen,2
key west,15
the queen mary,10
a stew,2
lancelot,9
a key club,2
the beagle,11
butter,32
a sword in the stone,1
a gazelle,4
from the earth to the moon,6
a skeleton key,2
nuclear submarines,1
shrimp,21
avalon,8
the cheetah,1
francis scott key,15
a centimeter,2
their shoes,3
south dakota,44
debbie thomas,1
arbitration,1
marco polo,34
onehalf,1
green gables,1
cheyenne,8
katarina witt,7
the national labor relations board,3
africa,94
kohoutek,2
old mother hubbard,14
the snake river,9
seventy,1
atoms,9
shahrazad,2
the union pacific,2
randy gardner,2
pittsburgh,49
the byzantine empire,13
shellac,2
paris,149
alan simpson or malcolm wallop,1
camel,17
the united autoworkers union,1
the hanseatic league,8
henry wallace,6
keith urban,7
hearsay,4
nature,3
bard,2
crazy heart,1
an expert witness,1
a bog,2
the united nations,19
lady antebellum,2
a leading question,1
bowery,1
a leprechaun,4
the mississippi,29
twang,1
badgering,1
lupus,2
smithereens,2
ziegfeld,3
darius rucker,1
an inquisitor,1
asked and answered,1
whiskey,17
la,7
horseshoe falls,2
a mulligan,1
acquired,1
diller,1
danielle steel,11
capricorn,19
bolivia,26
archimedes,20
harvey,8
sylvia plath,29
esmeralda,4
ritzy,2
andromeda,16
johnson,11
wendy wasserstein,11
ibex,4
uzi,3
adenoids,5
moscow,75
bacon,20
erica jong,10
porgy and bess,10
potatoes,33
spielberg,4
diner,3
lightweights,1
a camcorder,2
superman,32
mocha,6
orson welles,18
shrine,2
make light of it,1
fisheye lenses,1
hitchcock,7
reading rooms,1
the lightning rod,1
polaroid,12
an equal opposite reaction,1
sumatra,4
woody allen,45
a ford,1
screw in a light bulb,1
a wave,2
guatemala,24
billy wilder,7
the vestibule,1
this little light of mine,1
willem de kooning,6
the merchant of venice,32
a countdown,1
bugs bunny,12
tijuana,6
romeo juliet,20
regression,3
foghorn leghorn,10
window,8
a retreat,2
winnie the pooh,9
home on the range,7
rupert murdoch,16
salad,5
lady macbeth,18
the coxswain,2
the fantastic 4,1
a subway,3
zero,18
othello,58
bill robinson,2
a kangaroo,8
the saxons,2
jack,19
city slickers,7
blasters,1
tendinitis,1
fish,60
11,15
merv griffin,4
spear,4
20,19
the headless horseman,4
fuji,9
gibbons,4
slings arrows,1
a hematoma,1
scout,4
fraternity,4
katie holmes,3
air,9
the hippocratic oath,8
mcboingboing,1
frau,1
poplar,2
gentlemen prefer blondes,6
bombs,5
the pituitary,5
rikkitikkitavi,2
finnish,4
wesley clark,3
lox,5
romans,5
tea leaves,2
macarthur,22
the sopranos,20
the bering,1
a denver omelette,1
jeremiah,10
a cozy,2
darren star,1
the black sea,26
kugel,4
jude,9
texas tea,1
mark burnett,1
brazil,133
a knish,1
amos,8
tea towels,1
tommy franks,3
dick wolf,1
lake maracaibo,13
gefilte fish,3
ezra,4
a tea rose,1
john glenn,34
mormonism,2
mtv,11
a medicine man,2
mother teresa,27
java,20
indigenous,1
democracy,10
lifetime,9
butterscotch,2
indoctrination,1
busing,3
amc,1
agamemnon,7
isabel allende,17
the indus,6
manifest destiny,5
zoroaster,5
liv ullmann,6
velvet,11
indemnity,1
the alien sedition acts,2
fx,2
sibyls,1
edith piaf,6
a lattice,1
induction,3
sputnik,20
calgary,11
the atlantic,10
couplets,1
rat,8
intelligence,6
israel,92
three,17
georgetown,29
muhammad,10
a rabbit,10
in love,1
mercury,94
rouge,4
edward,17
the young turks,2
the dog,3
crazy,9
cryogenics,3
doug flutie,6
new amsterdam,6
hawk,7
the sheep,3
money,30
solitaire,9
mcgill,5
suriname,23
divan,1
the ox,1
bambi,13
islam,57
a helicopter,9
a flood,2
swedish,17
a finch,2
rice,57
forklifts,1
a nymph,4
hindi,6
a cardinal,13
mary matalin,1
a submarine,12
butterflies,16
a martin,1
pakistan,57
connie chung,11
the english channel,18
athena,26
catalan,4
a rail,2
dhaka,3
julie andrews,20
a battleship,2
quechua,6
a bunting,1
tatum oneal,6
crème de menthe,1
a rock opera,1
say hey willie mays,1
panama,60
croupier,3
joel grey,6
dune,15
little rock,17
napoleon bonaparte,24
apéritif,1
one flew over the cuckoos nest,28
a scorpion,7
the dome of the rock,5
king louis xiv,1
aristide,2
ingrid bergman,17
charlotte,23
rock salt,4
burma or myanmar,3
a roux,2
jean renoir,6
abscam,7
rockaway beach or peninsula,1
bertrand russell,9
sierra leone,12
triage,2
2 of hamlet julius caesar macbeth richard iii,1
chris evert,11
scotch tape,2
gondolas,2
knock knock,2
clothes dryer,1
ayeaye,3
hanoi,14
oriole park at camden yards,1
navajo,13
transmission,3
muumuu,3
amman,6
silver charm,1
mounds,6
cellular phone,1
caboose,1
tomtom,3
quito,9
buffalo sabres,2
mayans,11
transistors,1
suez canal,15
bammbamm,3
anne morrow lindbergh,1
at the worlds fair,1
octopus,12
cactus,16
carmen,34
january 1,4
sunglasses,5
ocelot,5
gout,5
pagliacci,12
leotard,1
sir alec guinness,4
brad pitt,21
oyster,4
pier 1 imports,2
rigoletto,16
shrapnel,2
beatrix potter,22
edinburgh,38
orangutan,10
eames chair,1
aida,31
salmonella,8
go ask alice,1
harlem nights,1
okapi,3
the waterbed,1
pompadour,3
lyndon b johnson show premiered sept 24 1968,1
the cars,7
a king,2
the shah mohammed reza pahlavi,1
father edward flanagan,1
oxford,41
starch,11
the allman brothers band,2
a split,3
belleview,1
stonehenge,22
starbucks,19
mötley crüe,1
joints,3
grenada,20
tom osborne,5
stratforduponavon,2
the stardust,1
new kids on the block,8
the young mens christian association ymca,1
hernándo cortés,1
gerald ford or dick cheney,1
liverpool,14
mustard gas,4
mitosis,5
november 11,3
buffett,3
birmingham,19
custard,3
van gogh,32
nolan ryan,16
oedipus,13
ho chi minh,25
a flatworm,1
pads,1
gauguin,16
clemens,2
of mice and men,22
anthropology,9
a mouth,2
munch,2
frank thomas,2
otello,4
offspring,2
snub,1
mattingly,1
oberon,9
vienna,67
atrium,4
junk,6
mark fidrych,2
orlando,24
the vatican museums,1
angiosperms,2
flag,3
lord of the flies,20
jimmy carter,76
an aquarium,4
the green mountains,2
chatter,1
harry truman,39
lance armstrong,22
the tango,1
a directors chair,2
sculpture,5
magic johnson larry bird michael jordan,1
a horse,18
candles,13
relish,5
cy young,10
maurice sendak,12
vanity,3
an earwitness,1
lbj,21
martina navratilova,17
an ottoman,2
the andes,26
turrets,1
simon cowell,5
go to school,1
ebay,16
bloom,2
ugly betty,7
a lineup,3
nathaniel hawthorne,34
google,20
a crush,1
how i met your mother,7
kipling,8
napster,2
objection,2
july 4,5
identity,1
shield,2
mark cuban,4
swoon,1
grover cleveland,44
a complaint,1
beowulf,28
ethanol,7
cloister,1
the giant panda,2
belgian waffles,1
aesop,21
willie nelson,17
english muffins,2
84,2
lady bird johnson,23
3,74
mark twain,80
canadian bacon,5
william shakespeare,43
mars,93
4,67
nelson rockefeller,17
russian dressing,3
neptune,49
airplanes,12
5,51
tom delay,8
french toast,7
william herschel,3
marilyn monroe,54
12,43
h ross perot,11
wind tunnel,1
james fenimore cooper,37
trigger,5
olympic games,3
booties,1
versailles,16
amtrak,10
bonanza,13
chariots,13
bootleg,3
dugout canoe,1
katherine anne porter,7
national velvet,6
while rome burned,1
boobytrap,1
algiers,15
prairie schooner,1
isaac bashevis singer,6
zorro,14
praetorian guard,2
boondoggle,1
berthe morisot,2
st johns,5
richard iii,56
boojum,1
opera,6
the united states,39
fergie,9
ophelia,18
whitewater,5
peru,47
north korea,24
neyo,1
portia,16
a white sauce,1
legend,2
a whiteout,2
cyrillic,9
the white stripes,8
katherine,2
a white knight,2
simon templar,3
uncle,11
malaysia,23
nickelback,5
octavia,1
white lightning,3
santería,2
nguyen,4
pas de deux,1
bonnie and clyde,10
dumas,4
kfc,10
the temperature,3
weapons of mass destruction,3
harlem,15
monty python and the holy grail,15
the national rifle association,2
the good fairy,1
austin powers the spy who shagged me,2
victor hugo,33
stratus,3
dots per inch,3
shiva,9
office space,1
emily brontë,2
turbulence,5
federal deposit insurance corporation,3
the african queen,12
erich maria remarque,3
rosewater,1
mesosphere,1
central american free trade agreement,1
the netherlands,61
the lord is my shepherd,1
the pga tour,1
an auction,2
vaccines,1
the pulitzer,5
still waters,2
a library,4
a vagabond,1
teflon,8
emission,2
rod staff,1
a mute,1
the medal of freedom,1
glass,19
mine enemies,1
andy roddick,5
vacillate,2
a smoking gun,1
a pier,1
goodness mercy,1
joe dumars,1
the trappists,1
voir dire,1
nixon khrushchev,1
a shotgun shack,3
cyprus,46
the wizard of oz,47
the nine,1
bank,7
mathew brady,24
chivalry,5
south korea,34
shrek,16
heaven,16
walmart,24
a chimney,3
armenia,10
the two towers,4
stake,2
ansel adams,20
chief of staff,2
bulgaria,19
poltergeist,9
pfizer,5
annie leibovitz,7
a chia,1
samoa,11
mark wahlberg,5
travelers,4
chicanery,1
post haste,1
james monroe,27
charlie sheen,15
pierre marie curie,9
eiffel tower,7
dans plans,1
horse racing,6
james madison,43
robert downey jr,9
ethiopia,52
pandora,14
pats hats,1
the emerald isle,4
most favored nation,4
robert patrick,1
mobiles,4
drews views,1
guinness,9
gregory hines,2
queen of sheba,5
woodys goodies,1
harp,13
icet,3
us capitol building,1
wa mozart,21
sassoons bassoons,1
a green thumb,2
tarzan,32
mockingbird,6
fat,25
evita,24
stork,4
waiting to exhale,5
lightheavyweight,1
greenback,2
holden caulfield,9
bantam books,1
sodium,18
robin hood prince of thieves,2
preventable death,1
greensboro,3
madame bovary,15
skylark,3
chocolate,36
midnight cowboy,15
tragic comedy,1
anne of green gables,8
george babbitt,5
calcium,25
mad max beyond thunderdome,1
badminton,11
memory,8
fools gold,6
a full moon,4
a skirt,4
the geiger counter,1
the ego,2
hardness,2
the smallest,1
eggplant,17
26,6
word association,2
moonlighting,9
peugeot,5
the balkan peninsula,4
dinosaur,6
mr carlin,1
moonlight serenade,1
the daughters marry,1
alfred adler,1
wally moon,1
pee wees big adventure,2
the golden age or the age of pericles,1
porkys duck hunt,1
vitamins,3
bach beethoven brahms,1
the house of representatives,8
the caboose,1
md,4
telephone prefixes,1
chopin,17
the national security council,2
a petri dish,3
a great dane,5
lew alcindor or kareem abduljabbar,1
words,7
the solicitor general of the us,1
gung ho,2
wind,23
the kids in the family circus,1
someday well be together,1
the color of his hair,1
the department of labor,5
a stigma,1
herman,3
marshall mcluhan,6
schubert,7
the poll tax,2
skid row,2
the tarantula hawk,1
mort walker,1
blackjack,11
beauty and the beast,29
the frogs heart,1
the fig tree,2
animal crackers,7
a dark park,1
speaker of the house,11
the jetsons,13
the frogs tongue,1
cracker jack,6
an ape cape,1
nelson mandela,33
the little mermaid,24
the bladder,1
a lamb,3
twinkies,10
a cheap jeep,1
romania,43
101 dalmatians,13
a frog liver,1
toll house cookies,2
a neck peck,1
czechoslovakia,32
the land before time,4
the frogs eyelid,1
gopher wood,2
chunky,2
a quiet riot,1
legislative,3
bea arthur,7
the rockettes,5
new years day,8
the three witches,1
the american flag,6
admiral byrd,4
the cancan,5
kentucky,65
the equal rights amendment,2
a waltz,3
rosh hashanah,7
desdemona,14
new orleans,128
the knownothings,1
the minuet,3
the old north church,13
king lear,61
the columbia river,2
alvin ailey,7
st valentines day,4
merchant of venice,1
saved by the bell,5
robinson,3
a pourpore,1
144 12 x 12,1
the leaning tower of pisa,5
salt lake city,27
beverly hills 90210,15
malemail,1
14 8 6,1
rocko,2
bronte,4
an aisleisle,1
2 8 6,1
the bedroom,4
the brady bunch,17
profitprophet,1
49 7 x 7,2
croutons,4
sydney,30
the pretender,1
earnurn,2
1 10 10,1
idaho,48
king arthur,22
pinocchio,25
the white house,21
jfk john f kennedy,1
jupiter,66
titanic,40
the bermuda triangle,13
venus,85
the pharaoh,2
a stonehenge,1
roswell,10
oprah,6
pluto,52
the sugarplum fairy,2
atlantis,17
anne frank,30
the terminator,12
gone with the wind,48
hans christian andersen,38
the loch ness monster,5
madame tussauds,9
we the people,2
pink,29
saccharin,6
blimp,3
the victoria and albert museum victoria albert accepted,1
silly putty,7
masts,1
brigadoon,15
john steinbeck,35
white,63
potato chips,8
it broke in half,1
the bronze age,6
red hot,2
scotchgard,3
the crows nest,3
iron,60
the bureau of indian affairs,2
faulkner,16
blue öyster,1
the microwave,1
third class,1
sir james clark ross,1
brouhaha,2
butch cassidy and the sundance kid,16
william wrigley,6
leather,11
eat,2
augustus,19
cat on a hot tin roof,22
mutiny on the bounty,13
hemming,1
buon giorno,1
cocktail,7
the colosseum,14
the hustler the color of money,1
zane grey,10
appliqué,1
your hand,1
the verdict,3
bobby jones,10
a birdhouse,2
grappa,2
business casual,1
claudius,23
road to perdition,3
painting,3
always straight,1
the bodice,1
canberra australia,1
turkey,72
the potomac,17
pisces,15
raiders of the lost ark,11
kibbutz,5
slavery,33
chess,36
air force one,14
haifa,2
woodpecker,10
baltimore,44
louis braille,11
boston market,1
the fugitive,20
el al,4
golden gate park,2
c,22
blade runner,8
chief justice of the supreme court,3
outback,4
witness,5
wisconsin,75
page boy,4
lisa kudrow,4
strawberry fields forever,1
toronto,37
lax,3
maine,94
dorothy hamill,8
a mouse,11
rem,13
cardboard,1
the mullet,2
monday night football,6
van halen,15
fred ginger,2
luxury tax,5
the roundheads,2
lisa leslie,5
mozart rock me amadeus,1
bilbao,2
luxor,8
tonsure,2
the baltimore sun,3
les paul,6
the pritzker prize,2
lexicon,1
seabiscuit,7
cheaters,2
a lasso,3
chester arthur,5
the jugular,2
old soldiers never die,1
libido,3
arthur ashe,16
a dye,1
the hip bone,2
johnny b goode,3
live to fight another day,1
limbo,6
the ankle,3
casey jones,10
rudyard kipling,41
legato,1
arthur c clarke,16
lipsticks,1
the stomach,7
jeremy,1
a skylark,4
lothario,1
the shetlands,5
elly may,2
the washington monument,14
horses,36
wellington,24
a triplex,2
taiwan,37
june carter cash,6
a favorite son,1
george bernard shaw,42
flexible,1
the antilles,2
april burns,1
a constructionist,1
maureen ohara,2
a lexicographer,1
st kitts,5
june allyson,2
mendeleyev,1
debates,3
swift,5
complex,1
the cyclades,1
the star wars series,1
otto von bismarck,12
a rider,1
victor herbert,5
plexiglas,2
ebenezer scrooge,11
the dermis,2
barry bonds,7
bandaid,4
christmas tree,4
thomas edison,52
beverly hills,12
the iris,7
muhammad ali,39
zippo,3
renaissance,12
clarence thomas,14
the hollywood sign,4
the carpals,1
listerine,6
remember the alamo,4
westwood,2
the achilles tendon,2
jack nicklaus,22
dannon,2
oscar hammerstein,7
thomas mann,18
sunset strip,2
the rotator cuff,2
wrestling,7
coleman,1
america online,3
thomas à kempis,1
the watts towers,2
wheel of fortune,14
the present the future,1
lenin,28
navel,3
a ravioli,1
the ateam,13
thor,31
the balkan wars,1
a womens magazine,1
music,8
radar or radio,1
murder she wrote,7
middle earth,3
an earthquake,15
a selfportrait,1
cardinal wolsey,3
rotunda,2
valhalla,14
edward g robinson,8
auto,4
two gentlemen of verona,12
regatta,2
malcolm in the middle,9
loki,15
wallachia,2
egomania,1
temperate,1
a rhea,4
stonewall jackson,19
friedrich bayer,1
raging bull,15
a nightcap,2
lafayette,13
cool hand luke,8
knight,4
times square,14
a nightingale,9
lech wałęsa,1
whale rider,2
happy,11
orange county,4
the kentucky derby,10
nightshades,2
verdi,12
close encounters of the third kind,15
cozy,2
the jerusalem post,2
louis xiv,49
the sisterhood of the traveling pants,2
fad,1
beverly sills,10
land of the midnight sun,2
the lusitania,8
dr dre,5
lorna,2
linda tripp,4
wine,37
crochet,3
edward teach blackbeard,1
bad case of loving you,1
jessica hahn,1
buddhism,49
cuisine,1
jackson browne,4
lay,3
william hung,1
the baptists,2
souvenir,2
james lawrence,1
dr john,2
lowell,2
harriet miers,3
st thomas aquinas,8
ecru,3
achille lauro,4
the thompson twins,2
lewis,3
evan marriott,1
engage,1
allan pinkerton,8
mobility,1
the yankees,5
kim ilsung,6
spaghettios,2
george orwell,25
jabberwocky,11
gender roles,1
ron cey,1
venice,93
betty friedan,7
cervantes,20
jetsam,3
group,1
tinker evers chance,2
the ottoman empire,22
shopping malls,1
james joyce,41
jodhpurs,6
a collaborator,1
jackie robinson,24
afghanistan,62
rabindranath tagore,3
jubilation,1
totem,2
joe morgan,2
robespierre,14
clara bow,6
rené de chateaubriand,1
jingo,1
ray kroc,8
a gong,3
sicilia,1
microwaves,6
a thief,1
hershey,6
truths,1
bocce,5
a cruise missile,1
a seine,1
george pullman,10
jello,15
ziti,3
titus andronicus,13
apache,7
pithy,2
lockheed,3
this i believe,1
naples,14
a hornet,1
the arena,1
jeff bezos,1
the renaissance,6
loves labours lost,7
the predator,2
logos,1
j robert oppenheimer,7
mccartney,2
a screwdriver,6
lincoln,60
a conspiracy theory,1
spring,28
the police,18
the axe,3
christopher columbus,52
perspiration,6
maria tallchief,6
the hammer,4
eva peron,15
a pyramid,7
piracy,2
the camellias,1
smashing pumpkins,6
a brush,3
joe hill,2
a trust fund,1
shiraz,3
diaghilev,2
linkin park,2
a rake,3
jeremy bentham,4
a correction,1
a miracle play,2
troy,31
coming home,3
the channel islands,6
safari,5
from the earth to the moonstone,1
tora tora tora,3
the third degree,1
the edsel,6
gumbo,9
on the road not taken,1
charge of the light brigade,4
ross perot,18
bahrain,15
aristotle onassis,8
trek,1
the light in august strindberg,1
the desert fox,1
arthur james balfour,2
the bantu languages,2
james watson,2
the empire state building,25
cole porter,20
shells,8
dams,2
sticks stones,1
fever,9
the b train,1
a heart,5
a bagpipe,3
a believer,1
volunteer,3
george m cohan,14
a cube,1
caviar,21
the witches,2
oysters,28
a tooth,2
yom kippur,16
a cantilever,3
soho south of houston,1
edvard grieg,17
a trapezoid,3
chinook,6
gregorian chants,2
achievement,1
constantine,22
gomer pyle,7
earthquakes,10
maya angelou,23
burp,4
south vietnam,7
gomez,3
newport,13
belly,2
cochise,5
ed grimley,2
limestone,17
the vice president,6
edward lear,12
bible,1
saint thomas more,1
macgyver,4
hydrology,2
the old manse,1
alexander pope,15
bevy,2
maria theresa,12
the professor,1
the canaries,1
mountbatten,3
ben jonson,12
beadle,1
