show #,airdate,round,category,value,question,answer
4686,2005-01-10,Jeopardy,THE WEATHER CHANNEL,600,"A ""little"" one of these ""ages"" ran between the 14th and 19th Centuries",ice age
4686,2005-01-10,Jeopardy,THE BIRD IS THE WORD,600,"It's a glossy black bird, or to toot your own horn",a crow
4686,2005-01-10,Jeopardy,PRESIDENTIAL LIBRARIES,800,"The LBJ Library sells CDs of the President's phone calls, like the following one with herLBJ: ""...how we can carry on, if you give us a little strength.""Woman: ""But you know what I wanted to say to you about that letter?  I know how rare a letter is in a president's handwriting.""",Jacqueline Kennedy
4686,2005-01-10,Jeopardy,FILMS OF THE '70s,800,"For this '74 flick, Mel Brooks used some of the same lab equipment that was used in a 1931 film",Young Frankenstein
4686,2005-01-10,Jeopardy,SO NICE THEY NICKNAMED ME TWICE,800,"""The Father of the H-Bomb"", ""Dr. Strangelove""",Edward Teller
4686,2005-01-10,Jeopardy,BACK TO THE HOTEL,800,"With canals, piazzas, and St. Mark's Square, this Vegas hotel sits on the old Sands Hotel site",the Venetian
4686,2005-01-10,Jeopardy,THE WEATHER CHANNEL,800,"In terms of rainfall, it's the driest continent after Antarctica",Australia
4686,2005-01-10,Jeopardy,THE BIRD IS THE WORD,800,Something done on a whim may be done on this songbird of the family alaudidae,a lark
4686,2005-01-10,Jeopardy,PRESIDENTIAL LIBRARIES,1000,Lyn Nofziger and Edwin Meese have their own sets of folders for perusal at his library,Ronald Reagan
4686,2005-01-10,Jeopardy,FILMS OF THE '70s,1000,Erich Segal actually wrote the screenplay for this 1970 movie first; then the novel,Love Story
4686,2005-01-10,Jeopardy,SO NICE THEY NICKNAMED ME TWICE,1000,"""The Poet of the Commonplace"", ""The Children's Poet""",Longfellow
4686,2005-01-10,Jeopardy,BACK TO THE HOTEL,1000,"This ""presidential"" hotel was elected to host the first Academy Awards ceremony",the Roosevelt
4686,2005-01-10,Jeopardy,THE WEATHER CHANNEL,1000,"When the folks at the National Weather Service are feeling a bit ""DZ,"" ""DZ"" stands for this weather condition",drizzle
4686,2005-01-10,Jeopardy,THE BIRD IS THE WORD,1000,(Jimmy of the Clue Crew holds a pink disc.)  It's the general two-word term for a trap shooting target--live ones went out in the early 1900s,a clay pigeon
4686,2005-01-10,Double Jeopardy,FIRST THINGS FIRST,400,"Per the U.S. Naval Observatory, the date of the first day of the current millennium","January 1, 2001"
4686,2005-01-10,Double Jeopardy,SPORTS TROPHIES,400,The Davis Cup,tennis (golf accepted)
4686,2005-01-10,Double Jeopardy,ART,400,"Ususally an altarpiece, it's a painting consisting of 3 separate panels",a triptych
4686,2005-01-10,Double Jeopardy,A RANK CATEGORY,400,It's the military rank the Constitution gives the U.S. President,Commander in Chief
4686,2005-01-10,Double Jeopardy,OLD NAMES ON THE MAP,400,"After the British took over this island in 1797, they anglicized Puerto de Espana to Port of Spain",Trinidad
4686,2005-01-10,Double Jeopardy,"CATCHING SOME ""ZZ""s",400,"Also known as a silvertip, it can weigh up to 900 pounds",a grizzly bear
4686,2005-01-10,Double Jeopardy,FIRST THINGS FIRST,800,"He wasn't a scenery-chewing actor, he was the first ""astrochimp"" that the U.S. launched into space",Ham
4686,2005-01-10,Double Jeopardy,SPORTS TROPHIES,800,The Stanley Cup,hockey
4686,2005-01-10,Double Jeopardy,ART,800,"He advocated sfumato, a subtle blending of tones, saying light & shade should blend like smoke as seen here",da Vinci
4686,2005-01-10,Double Jeopardy,A RANK CATEGORY,800,A Yokozuna is an athlete who has reaced the highest rank in this sport,sumo wrestling
4686,2005-01-10,Double Jeopardy,OLD NAMES ON THE MAP,800,In 1946 the name of Podgorica was changed to this for Yugoslavia's leader; it was changed back in 1992,Titograd
4686,2005-01-10,Double Jeopardy,"CATCHING SOME ""ZZ""s",800,To overpower or dim the vision of by intense light,dazzle
4686,2005-01-10,Double Jeopardy,FIRST THINGS FIRST,1200,In 1985 Andy Warhol did the first painting in what has become a big ad campaign for this vodka,Absolut
4686,2005-01-10,Double Jeopardy,SPORTS TROPHIES,1200,The Jules Rimet Trophy,soccer
4686,2005-01-10,Double Jeopardy,ART,1200,"Andre Breton hailed this man's art as ""the most hallucinatory known until now""",Dalí
4686,2005-01-10,Double Jeopardy,A RANK CATEGORY,1200,"A lesser official in a royal household; some are ""of the guard""",yeoman
4686,2005-01-10,Double Jeopardy,OLD NAMES ON THE MAP,1200,"This Spanish port was once Carthago Nova, or ""New Carthage""",Cartagena
4686,2005-01-10,Double Jeopardy,"CATCHING SOME ""ZZ""s",1200,"""Swift"" nickname of Supreme Court Justice Byron White",Whizzer
4686,2005-01-10,Double Jeopardy,FIRST THINGS FIRST,1600,City Lights Books helped folks lacking space &/or money as the USA's first bookstore to sell only these,paperbacks
4686,2005-01-10,Double Jeopardy,SPORTS TROPHIES,1600,The Air Canada Silver Broom,curling
4686,2005-01-10,Double Jeopardy,ART,1600,"Aptly, Georgia O'Keeffe's first one-woman show was at this man's 291 Gallery",Alfred Stieglitz
4686,2005-01-10,Double Jeopardy,A RANK CATEGORY,1600,It's the Russian term for the son & heir of a czar,czarevich
4686,2005-01-10,Double Jeopardy,OLD NAMES ON THE MAP,1600,"Madagascar retained the first 2 letters of this, its previous name",The Malagasy Republic
4686,2005-01-10,Double Jeopardy,"CATCHING SOME ""ZZ""s",1600,He's the conqueror of Jerusalem mentioned in II Kings 24,Nebuchadnezzar
4686,2005-01-10,Double Jeopardy,FIRST THINGS FIRST,2000,In March 1825 Joel R. Poinsett was confirmed as the first U.S. minister to this country,Mexico
4686,2005-01-10,Double Jeopardy,SPORTS TROPHIES,2000,The Lonsdale Belt,boxing
4686,2005-01-10,Double Jeopardy,ART,2000,Courbet was the leader of this movement; verism is an extreme form of it,realism
4686,2005-01-10,Double Jeopardy,A RANK CATEGORY,2000,"From a word meaning ""to send"", this 5-letter word designates an ""extraordinary"" diplomat",envoy
4686,2005-01-10,Double Jeopardy,OLD NAMES ON THE MAP,2000,"What's now Kaliningrade, Russia was the capital of East Prussia under this name meaning ""King's Mountain""",Königsberg
4686,2005-01-10,Double Jeopardy,"CATCHING SOME ""ZZ""s",2000,This port city is the Republic of the Congo's capital,Brazzaville
4686,2005-01-10,Final Jeopardy,20th CENTURY AUTHORS,Final,"This Russian-born author & scientist who died in 1992 said, ""I do not fear computers.  I fear the lack of them""",Isaac Asimov
4687,2005-01-11,Jeopardy,THE THINGS OF NATURE,200,What little of this mammalian characteristic a hippopotamus has is mostly on its tail,hair
4687,2005-01-11,Jeopardy,FILM CRITICISM,200,"In The New Yorker--""displays no trace of imagination, good taste or ingenuity... I say"" this 1939 twister pic is ""a stinkeroo""",The Wizard of Oz
4687,2005-01-11,Jeopardy,WHAT A DISH!,200,"Care for an hors d'oeuvre?  How about this dish of raw, ground beef served with raw egg",steak tartare
4687,2005-01-11,Jeopardy,THE 2004 ELECTIONS,200,"On CNN's election map, it was the final color of Wyoming, Kansas & Alabama",red
4687,2005-01-11,Jeopardy,ADVERTISING MASCOTS,200,He's the giraffe mascot for Toys 'R Us,Geoffrey
4687,2005-01-11,Jeopardy,COCKNEY RHYMING SLANG,200,"If some bugger sticks his ""plates of meat"" in your face, be prepared to peruse these appendages",feet
4687,2005-01-11,Jeopardy,THE THINGS OF NATURE,400,"On many spiders, these respiratory organs have leaves like a book",lungs
4687,2005-01-11,Jeopardy,FILM CRITICISM,400,"""Repetitious and aimless as to seem to beg for oblivion"", said John Simon of this 1977 Woody Allen film",Annie Hall
4687,2005-01-11,Jeopardy,WHAT A DISH!,400,The big difference between chop suey and this Chinese-American dish is that the latter is served with crispy noodles,chow mein
4687,2005-01-11,Jeopardy,THE 2004 ELECTIONS,400,"In this key state, Kerry's edge in Trumbull County up North couldn't overcome Bush's lead in Warren down South",Ohio
4687,2005-01-11,Jeopardy,ADVERTISING MASCOTS,400,It's the animal that's represented one of the major TV networks since 1956,a peacock
4687,2005-01-11,Jeopardy,COCKNEY RHYMING SLANG,400,"Oi, mate, this meal is your ""tommy tucker""",supper
4687,2005-01-11,Jeopardy,THE THINGS OF NATURE,600,Owls and sloths are noted for their ability to rotate this 270 degrees,their heads
4687,2005-01-11,Jeopardy,FILM CRITICISM,600,"John Simon, part deux: ""O dull new world"", this 1977 sci-fi blockbuster ""is all as exciting as last year's weather reports""",Star Wars
4687,2005-01-11,Jeopardy,WHAT A DISH!,600,Spanish name for a breakfast dish of fried corn tortillas topped with fried eggs & a layer of salsa,huevos rancheros
4687,2005-01-11,Jeopardy,THE 2004 ELECTIONS,600,"Voters okayed California's Prop 71, a bond measure to fund medical research using these",stem cells
4687,2005-01-11,Jeopardy,ADVERTISING MASCOTS,600,One of these critters is the mascot of the Hartford Insurance Company,an elk
4687,2005-01-11,Jeopardy,COCKNEY RHYMING SLANG,600,"Order a ""pig's ear"" if you want this beverage, old chap",a beer
4687,2005-01-11,Jeopardy,THE THINGS OF NATURE,800,"Once fertilized, a female ant sheds these appendages",her wings
4687,2005-01-11,Jeopardy,FILM CRITICISM,800,"Though one critic dubbed it ""Lassie in science fiction drag"", this 1982 flick fared well at the box office anyway",E.T.
4687,2005-01-11,Jeopardy,WHAT A DISH!,800,"""Joy of Cooking"" recipes for this cut of beef include sweet & sour & tzimmis with potato knaidle",a brisket
4687,2005-01-11,Jeopardy,THE 2004 ELECTIONS,800,"In South Dakota, John Thune unseated this Senate leader whom he accused of obstructionism",Tom Daschle
4687,2005-01-11,Jeopardy,ADVERTISING MASCOTS,800,"Name of the bull terrier ""party animal"" who endorsed Budweiser",Spuds MacKenzie
4687,2005-01-11,Jeopardy,COCKNEY RHYMING SLANG,800,"If a holdup man demands your ""sausage & mash"" be prepared to give him this",your cash
4687,2005-01-11,Jeopardy,THE THINGS OF NATURE,1000,The largest single living animal cell on Earth is the yolk of this creature's egg,an ostrich
4687,2005-01-11,Jeopardy,FILM CRITICISM,1000,"One reviewer said, like this 1967 title duo themselves, ""The film rides off in all directions and ends up full of holes""",Bonnie and Clyde
4687,2005-01-11,Jeopardy,WHAT A DISH!,1000,They're the red in red flannel hash,beets
4687,2005-01-11,Jeopardy,THE 2004 ELECTIONS,1000,"Illinois made this self-described ""skinny kid with a funny name"" the fifth black senator ever elected",Barack Obama
4687,2005-01-11,Jeopardy,ADVERTISING MASCOTS,1000,You can make a cup of Nesquik quick as one of these creatures--its mascot,a rabbit (or a bunny)
4687,2005-01-11,Jeopardy,COCKNEY RHYMING SLANG,1000,"If Prince Charles wants to put you in his ""jam jar"", don't worry; it's one of these",a car
4687,2005-01-11,Double Jeopardy,ARCHITECTURAL DIGEST,400,Paris's Ile de la Cite is home to this structure many consider the birthplace of Gothic architecture,Notre Dame
4687,2005-01-11,Double Jeopardy,GUITAR PLAYER,400,"Jack Bruce, Sid Vicious & John Entwistle are all famous for playing this instrument",the bass
4687,2005-01-11,Double Jeopardy,WRITERS JOURNAL,400,"While writing ""Crime and Punishment"", he quickly penned ""The Gambler"" to meet a publisher's obligation",Dostoevsky
4687,2005-01-11,Double Jeopardy,COSMOPOLITAN,400,"This metropolis' first high rise was the 482-foot Mitsui Kasumigaseki, completed in 1968",Tokyo
4687,2005-01-11,Double Jeopardy,PARENTING,400,"A talking cricket warns him, ""woe to boys who refuse to obey their parents and run away from home!""",Pinocchio
4687,2005-01-11,Double Jeopardy,"DAILY ""BREAD""",400,The principal money-earner in a family,the breadwinner
4687,2005-01-11,Double Jeopardy,ARCHITECTURAL DIGEST,800,Renzo Piano's Potsdamer Platz Project included a musical theatre near where this infamous structure stood,the Berlin Wall
4687,2005-01-11,Double Jeopardy,GUITAR PLAYER,800,Eric Clapton may have gotten this nickname because it took him so long to change his guitar strings,"""Slowhand"""
4687,2005-01-11,Double Jeopardy,WRITERS JOURNAL,800,"Shortly after writing ""Catriona"", a sequel to ""Kidnapped"", he died on the island of Samoa",Robert Louis Stevenson
4687,2005-01-11,Double Jeopardy,COSMOPOLITAN,800,A granite cone called Sugar Loaf Mountain rises on a peninsula in Guanabara Bay in this cosmopolitan city,Rio de Janeiro
4687,2005-01-11,Double Jeopardy,PARENTING,800,"Even though your child's been good, you still might want to attend meetings of the PTA, which stands for this",the Parent-Teacher Association
4687,2005-01-11,Double Jeopardy,"DAILY ""BREAD""",800,Hansel & Gretel dropped a trail of these to find their way home; didn't work!,bread crumbs
4687,2005-01-11,Double Jeopardy,ARCHITECTURAL DIGEST,1200,"This British architect's epitaph is ""If you seek his monument, look around you""",Christopher Wren
4687,2005-01-11,Double Jeopardy,GUITAR PLAYER,1200,This guitarist with his own band is heard here playing lead on someone else's No. 1 hit,Eddie Van Halen
4687,2005-01-11,Double Jeopardy,WRITERS JOURNAL,1200,"In 1941, before taking her final dip, she wrote her sister Vanessa, ""I am certain now that I am going mad again""",Virginia Woolf
4687,2005-01-11,Double Jeopardy,COSMOPOLITAN,1200,"Its original Spanish name translates to ""The Town of the Queen of the Angels""",Los Angeles
4687,2005-01-11,Double Jeopardy,PARENTING,1200,"Irish wit who quipped, ""to lose one parent... may be regarded as a misfortune; to lose both looks like carelessness""",Oscar Wilde
4687,2005-01-11,Double Jeopardy,"DAILY ""BREAD""",1200,An important cereal-growing region of a nation,the breadbasket
4687,2005-01-11,Double Jeopardy,ARCHITECTURAL DIGEST,1600,"(Cheryl of the Clue Crew stands by an alcove with a fireplace in Oak Park, Chicago, IL.)  It's the word for a cozy fireside nook; Frank Lloyd Wright designed this one with an Arts-and-Crafts influence",the inglenook
4687,2005-01-11,Double Jeopardy,GUITAR PLAYER,1600,"In 1976 this guitarist's album ""Breezin'"" was the first to simultaneously top the jazz, R&B & pop charts",George Benson
4687,2005-01-11,Double Jeopardy,WRITERS JOURNAL,1600,"Rejected in 1863 when its autos & subways seemed too fantastic, his ""Paris au XXIeme Siecle"" was finally published in 1994",Jules Verne
4687,2005-01-11,Double Jeopardy,COSMOPOLITAN,1600,"In this city you can walk a flight of 137 steps up to Trinita Dei Monti, a 15th C. French church built by Charles VIII",Rome
4687,2005-01-11,Double Jeopardy,PARENTING,1600,This 1938 Nobel Literature Prize winner's parents were Presbyterian missionaries,Pearl Buck
4687,2005-01-11,Double Jeopardy,"DAILY ""BREAD""",1600,"According to the Latin satirist Juvenal, that which was provided to placate the masses",bread and circuses
4687,2005-01-11,Double Jeopardy,ARCHITECTURAL DIGEST,2000,"On architectural blueprints, ""DD"" refers to this type of ""national"" opening",a Dutch door
4687,2005-01-11,Double Jeopardy,GUITAR PLAYER,2000,Last name of a famous Spanish classical guitarist born in 1893; it's also a province in Spain,Segovia
4687,2005-01-11,Double Jeopardy,WRITERS JOURNAL,2000,"His 1898 letter to the president of France accused ""the War Office of having led a vile campaign in the press""",Emile Zola
4687,2005-01-11,Double Jeopardy,COSMOPOLITAN,2000,This city's Hofburg is the residence of President Heinz Fischer & home to the famous Spanish Riding School,Vienna
4687,2005-01-11,Double Jeopardy,PARENTING,2000,Chromosomes are inherited from both parents; only the father can provide the one designated by this letter,Y
4687,2005-01-11,Double Jeopardy,"DAILY ""BREAD""",2000,"These thin-sliced pickles are flavored with mustard, celery seeds, cloves & turmeric",bread-and-butter pickles
4687,2005-01-11,Final Jeopardy,ENGLISH ROYALTY,Final,One of the 3 years in which 3 different kings reigned,"(1 of) 1936, 1483, or 1066"
